,ID,TIME,CP,DOSE
0,1,0.0,0.0,80
1,1,0.01666832026986804,0.8061356037796011,80
2,1,0.03333664053973608,1.605064800861649,80
3,1,0.05000496080960412,2.39684773112581,80
4,1,0.06667328107947217,3.181544035107871,80
5,1,0.08334160134934021,3.95921285814426,80
6,1,0.10000992161920824,4.729912854482109,80
7,1,0.11667824188907629,5.4937021913551956,80
8,1,0.13334656215894433,6.250638553026036,80
9,1,0.15001488242881236,7.0007791447944605,80
10,1,0.16668320269868042,7.744180696972944,80
11,1,0.18335152296854845,8.480899468828841,80
12,1,0.20001984323841648,9.210991252494074,80
13,1,0.21668816350828454,9.934511376842147,80
14,1,0.23335648377815257,10.65151471133324,80
15,1,0.25002480404802063,11.362055669827107,80
16,1,0.26669312431788866,12.066188214364656,80
17,1,0.2833614445877567,12.76396585891779,80
18,1,0.3000297648576247,13.455441673108407,80
19,1,0.3166980851274928,14.140668285896446,80
20,1,0.33336640539736084,14.819697889237199,80
21,1,0.3500347256672289,15.492582241708476,80
22,1,0.3667030459370969,16.159372672107533,80
23,1,0.38337136620696494,16.82012008301817,80
24,1,0.40003968647683297,17.474874954348255,80
25,1,0.41670800674670105,18.123687346837876,80
26,1,0.4333763270165691,18.766606905538314,80
27,1,0.4500446472864371,19.40368286326227,80
28,1,0.46671296755630515,20.034964044005324,80
29,1,0.4833812878261732,20.660498866339093,80
30,1,0.5000496080960413,21.28033534677617,80
31,1,0.5167179283659092,21.894521103107195,80
32,1,0.5333862486357773,22.50310335771014,80
33,1,0.5500545689056454,23.10612894083217,80
34,1,0.5667228891755134,23.703644293844388,80
35,1,0.5833912094453815,24.295695472469298,80
36,1,0.6000595297152495,24.882328149981795,80
37,1,0.6167278499851175,25.46358762038326,80
38,1,0.6333961702549856,26.039518801549672,80
39,1,0.6500644905248536,26.610166238353226,80
40,1,0.6667328107947217,27.17557410575837,80
41,1,0.6834011310645897,27.735786211891867,80
42,1,0.7000694513344577,28.29084600108764,80
43,1,0.7167377716043258,28.84079655690608,80
44,1,0.7334060918741938,29.385680605128496,80
45,1,0.7500744121440619,29.92554051672667,80
46,1,0.7667427324139299,30.460418310807672,80
47,1,0.783411052683798,30.990355657534383,80
48,1,0.8000793729536659,31.51539388102158,80
49,1,0.816747693223534,32.03557396220825,80
50,1,0.8334160134934021,32.5509365417058,80
51,1,0.8500843337632701,33.06152192262278,80
52,1,0.8667526540331382,33.567370073366185,80
53,1,0.8834209743030061,34.06852063041936,80
54,1,0.9000892945728742,34.56501290109701,80
55,1,0.9167576148427423,35.05688586627724,80
56,1,0.9334259351126103,35.54417818311098,80
57,1,0.9500942553824784,36.026928187708826,80
58,1,0.9667625756523464,36.505173897805804,80
59,1,0.9834308959222144,36.97895301540369,80
60,1,1.0000992161920825,37.44830292939172,80
61,1,1.0167675364619506,37.913260718145295,80
62,1,1.0334358567318185,38.37386315210333,80
63,1,1.0501041770016866,38.83014669632405,80
64,1,1.0667724972715547,39.28214751301962,80
65,1,1.0834408175414227,39.72990146406982,80
66,1,1.1001091378112908,40.173444113514726,80
67,1,1.1167774580811587,40.61281073002684,80
68,1,1.1334457783510268,41.048036289362535,80
69,1,1.1501140986208949,41.47915547679335,80
70,1,1.166782418890763,41.90620268951694,80
71,1,1.183450739160631,42.329212039048095,80
72,1,1.200119059430499,42.748217353589936,80
73,1,1.216787379700367,43.163252180385356,80
74,1,1.233455699970235,43.57434978804899,80
75,1,1.2501240202401032,43.98154316887985,80
76,1,1.2667923405099712,44.384865041154754,80
77,1,1.2834606607798391,44.78434785140266,80
78,1,1.3001289810497072,45.180023776660185,80
79,1,1.3167973013195753,45.571924726708495,80
80,1,1.3334656215894434,45.96008234629133,80
81,1,1.3501339418593115,46.34452801731503,80
82,1,1.3668022621291793,46.72529286102991,80
83,1,1.3834705823990474,47.102407740193854,80
84,1,1.4001389026689155,47.4759032612177,80
85,1,1.4168072229387836,47.84580977629302,80
86,1,1.4334755432086517,48.21215738550204,80
87,1,1.4501438634785195,48.57497593891027,80
88,1,1.4668121837483876,48.93429503864159,80
89,1,1.4834805040182557,49.29014404093618,80
90,1,1.5001488242881238,49.64255205819136,80
91,1,1.5168171445579919,49.99154796098555,80
92,1,1.5334854648278597,50.337160380085294,80
93,1,1.5501537850977278,50.67941770843583,80
94,1,1.566822105367596,51.01834810313486,80
95,1,1.583490425637464,51.35397948739028,80
96,1,1.6001587459073319,51.68633955246135,80
97,1,1.6168270661772,52.01545575958396,80
98,1,1.633495386447068,52.3413553418798,80
99,1,1.6501637067169361,52.66406530624971,80
